,Unnamed: 0.3,run_id,hermes_run,sample_time,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV,Cum_PSA_in,Cum_base_in,O2_consumed,Overlay_in,Cum_weight_draw,Cum_over_flow,Cum_tank_weight,Tank_weight_accumulated,H2O_evap,CO2_out,Mass_closure
57,57,146423.0,H12381-5,169.16,65.0,65.0,65.0,0.0,1745.8,0.0,81.7,1.02,4.5081,0.0,0.95851,2.63347,17.67161,1.48223,1.28232,56.615260000000006,3.88804,2.84386,10.015316666666669,3.572,62.6,0.0322,0.0,0.2828,0.3094,1243.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149566666666666,0.0,0.0149566666666666,0.00606,0.0,0.0,0.0,0.0,1.02808,0.0809233333333333,19.20092,1.326026666666667,0.0,0.0,19.20092,1.326026666666667,17.3657,1.20801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.20000000000005,244.1250011200001,97.65000044800004,54.09179027999999,0.026600000000000013,26.491875,26.491875,7.345002205882353,0.6908665441176474,5.103842830882353,12.448845036764704,5.584427395042279,0.027346928,0.218138585,0.290741024,2.84450166,1.201977592,9.248739672666666,12.602120941666666,11.089866428666664,55.39353817904447,5.71881963074446,11.356750002855527,72.46910781264445,0.3796892514619883,0.025897595088938,25.856251141360293,79.39336193249999,138.8753880461398,0.2737,0.2858333333333333,0.2836274509803921,0.1092613720594181,,,7.673400000000001,81.7,114.304,,0.175,362.1,830.4000000000001,530.8000000000002,69.98472000000001,198.35639999999998,
58,58,146424.0,H12381-6,0.59,66.0,66.0,66.0,0.0,2558.5,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.2996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.005599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2937254901960784,0.2937254901960784,,,,0.0,0.0,0.0,,0.005599999999999994,0.0,299.6,0.0,0.0,0.0,
59,59,146424.0,H12381-6,45.92,67.0,67.0,67.0,0.0,2516.5,0.0,25.3,1.02,0.4364999999999999,2.26708,0.46804,4.49027,11.5109,0.45342,1.28232,56.61526,1.02631,0.04086,1.6138516666666665,0.3236,17.6,0.0111,1.5876,0.2702,0.2996,1143.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.20765,0.09365,2.0200533333333333,0.1372733333333333,0.0,0.0,2.0200533333333333,0.1372733333333333,0.2498399999999999,0.00766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23.7784092,9.51136368,5.237476199999999,0.02939999999999998,24.361875,12.1809375,6.453508455882353,0.7021952205882349,0.7021952205882349,7.155703676470587,3.209977112227941,0.0355049099999999,0.0355049099999999,0.3263070299999999,0.0409237919999999,0.0355529386666666,0.0355529386666666,0.4382886706666665,0.3856940301866665,55.06546039253121,33.748863151744615,4.055086559224771,92.86941010350058,0.408227049855789,0.0099421194149197,14.86239653602941,2.7612186252,6.154794038770591,0.294,0.2909803921568626,0.2923529411764705,0.0376377335037211,,,1.5876,25.3,10.3552,,0.034999999999999976,17.6,346.59999999999997,46.99999999999994,18.473580000000002,19.205999999999996,
60,60,146424.0,H12381-6,74.05,68.0,68.0,68.0,0.0,2415.0,0.0,49.70000000000001,1.02,1.5043999999999995,8.59295,1.33516,0.0,22.577880000000004,1.12975,1.28232,56.61526,1.6687900000000002,0.66874,7.125866666666667,1.1456,88.8,0.0207,1.2474,0.2758,0.2989,1581.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062233333333333,0.0,0.0062233333333333,0.0,0.0,0.0,0.0,0.0,5.0921400000000006,0.4196966666666666,9.159593333333332,0.7209233333333334,0.0,0.0,9.159593333333332,0.7209233333333334,4.0799,0.34581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.5,81.2428981,32.49715924,18.05099471999999,0.02310000000000001,33.680625,19.3475,9.106976838235292,0.7627670955882356,1.4649623161764709,10.571939154411762,4.742466185277572,0.117628434,0.153133344,1.404412212,0.6682876200000001,0.8133718879999999,0.8489248266666666,3.0747580026666665,2.7057870423466666,55.54637741314152,14.593479233840789,8.3262263706305,78.4660830176128,0.3939851901963067,0.019701767013175,21.95791762371323,19.3709754168,39.914005059486776,0.2702,0.2789705882352941,0.287892156862745,0.0967710729750909,,,2.835,49.70000000000001,36.6592,,0.058099999999999985,106.4,458.5,158.89999999999998,30.038220000000003,66.19359999999998,
61,61,146424.0,H12381-6,95.7,69.0,69.0,69.0,0.0,2337.3,0.0,56.8,1.02,2.2527,0.0,0.42654,3.19115,18.76777,0.7425,1.28232,56.61525999999999,2.14337,1.51999,26.28211833333333,1.7133,45.6,0.0163,1.323,0.2758,0.3003,1387.5,0.001275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394766666666666,0.0,0.0394766666666666,0.0,0.0,0.0,0.0,0.0,2.474743333333333,0.2024366666666666,50.08949333333334,3.434616666666667,0.0,0.0,50.08949333333334,3.434616666666667,9.2852,0.53676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.19999999999982,125.23295511999989,50.09318204799995,27.02969676,0.024500000000000022,29.55375,21.8990625,7.991102205882352,0.7098694852941183,2.1748318014705887,10.16593400735294,4.560336336358456,0.0606312116666667,0.2137645556666667,0.6825342113333333,1.52091576,2.2840808960000003,3.1330057226666668,5.550220249666667,4.884193819706668,53.95883362749802,9.103706632149423,9.750216736135004,72.81275699578245,0.4060810363366338,0.0237795726815268,21.114644933272057,34.966387572900004,69.15192261382781,0.2758,0.2824019607843137,0.2865196078431372,0.1151628622531576,,,4.1579999999999995,56.8,54.8256,,0.0826,152.0,528.6,229.0,38.58066,99.1188,
62,62,146424.0,H12381-6,123.15,70.0,70.0,70.0,0.0,2237.9,0.0,62.5,1.02,3.1371999999999995,0.0,0.4584399999999999,1.24224,16.01597,0.75421,1.28232,56.61525999999999,2.76866,2.33583,10.276796666666668,2.2292,70.7,0.0201,1.3986,0.2744,0.3003,1281.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203066666666666,0.0,0.0203066666666666,0.00501,0.0,0.0,0.0,0.0,0.53567,0.0395766666666666,20.01792333333333,1.6323299999999998,0.0,0.0,20.01792333333333,1.6323299999999998,14.259289999999998,0.92198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.5999999999999,181.5085235599999,72.60340942399996,37.64263535999999,0.025900000000000034,27.290625,22.977375,7.341713235294117,0.6929678308823538,2.8677996323529427,10.20951286764706,4.579885377297795,0.013873853,0.2276384086666667,0.1469878479999999,2.3356717019999995,1.4152671796666665,4.548272902333333,7.258570860999999,6.387542357679999,51.84692517698315,6.308085823561692,8.797854547542112,66.95286554808695,0.4523509269892534,0.0239017296556462,21.205158226102945,45.72899642429999,114.57436890959696,0.2758,0.2824019607843137,0.2856960784313725,0.1417256202426545,,,5.5565999999999995,62.5,71.3344,,0.10850000000000004,222.7,625.2,325.6,49.83588,138.03679999999997,
63,63,146424.0,H12381-6,145.06,71.0,71.0,71.0,0.0,2198.7,0.0,67.9,1.02,3.4534,0.27162,0.0,1.38826,13.92787,0.95066,1.28232,56.61525999999999,3.24947,2.34536,6.878828333333334,2.372,16.9,0.0161,1.2852,0.2744,0.2982,1206.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114266666666666,0.0,0.0114266666666666,0.0,0.0,0.0,0.0,0.0,0.3096266666666666,0.0187133333333333,13.448030000000005,1.0022966666666668,0.0,0.0,13.448030000000005,1.0022966666666668,14.32105,0.96234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.8000000000002,203.70170548000007,81.48068219200003,41.43665592,0.023800000000000043,25.693125,23.43,6.911954411764706,0.5995062500000011,3.467305882352944,10.37926029411765,4.656032375338237,0.0073691146666666,0.2350075233333334,0.0849615573333333,2.34578799,0.227271707,4.775544609333333,7.44130168,6.5483454784,50.85457657602718,5.71427760553946,8.036684649951214,64.60553883151786,0.4770978674348886,0.0230282783592226,21.55772363088236,46.880200584,135.26378126511773,0.2744,0.2806862745098039,0.284861111111111,0.1397102913073255,,,6.841799999999999,67.9,75.904,,0.13230000000000008,239.6,665.9000000000001,366.30000000000007,58.49046,151.9496,
64,64,147261.0,H12460-3,0.59,73.0,73.0,73.0,0.0,1726.2000000000005,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.2996,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.007699999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2937254901960784,0.2937254901960784,,,,0.0,0.0,0.0,,0.007699999999999985,0.0,299.59999999999997,0.0,0.0,0.0,
65,65,147261.0,H12460-3,48.47,74.0,74.0,74.0,0.0,1677.2,0.0,28.600000000000005,1.02,0.4958,1.83242,0.33988,7.374019999999999,12.9304,0.41377,1.28232,56.61526,1.06626,0.04222,2.40408,0.3941999999999999,44.9,0.0435,1.5119999999999998,0.2716,0.2996,1231.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.290606666666667,0.0997933333333333,3.5175533333333333,0.2241,0.0,0.0,3.5175533333333333,0.2241,0.25464,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.000000000000455,27.741477400000257,11.096590960000103,5.94900504,0.02799999999999997,26.225625,13.1128125,6.98321544117647,0.7199191176470578,0.7199191176470578,7.703134558823528,3.4555491317426466,0.0361369866666666,0.0361369866666666,0.3505287706666667,0.0417100319999999,0.1579381446666666,0.1579381446666666,0.5863139340000001,0.5159562619200001,53.61110508123068,31.14063719388116,4.649682625770999,89.40142490088283,0.3909673234116955,0.0109179434100111,15.999410478676468,3.6937777842,8.048289137123787,0.2919,0.2899509803921568,0.2918382352941176,0.043390285589108,,,1.5119999999999998,28.600000000000005,12.614399999999996,,0.035699999999999954,44.9,372.49999999999994,72.89999999999998,19.19268,21.8152,
66,66,147261.0,H12460-3,71.51,75.0,75.0,75.0,0.0,1582.7,0.0,51.20000000000001,1.02,1.3928,0.0,0.41926,3.16611,20.23999,0.14457,1.28232,56.61526,1.6000500000000002,0.40996,13.929603333333333,1.1105,120.90000000000002,0.0597,1.2852,0.2751,0.2989,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694,0.0,0.01694,0.0,0.0,0.0,0.0,0.0,1.744816666666667,0.13591,26.11439,1.80543,0.0,0.0,26.11439,1.80543,2.50481,0.16557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.50000000000045,81.24289810000026,32.49715924000011,16.71192864,0.023799999999999988,34.08,20.101875,9.191576470588236,0.7951999999999995,1.515119117647057,10.706695588235291,4.80291657392647,0.0415266366666666,0.0776636233333332,0.479999065,0.410287878,3.1572297510000005,3.315167895666668,4.283118462000001,3.7691442465600007,51.42581391985063,14.779496689097227,11.598380703752824,77.80369131270068,0.4064380314172808,0.0283118837712646,22.2378067367647,26.983646310600005,32.02144505263556,0.2716,0.279656862745098,0.2877777777777777,0.0774070160005244,,,2.7971999999999997,51.20000000000001,35.536,,0.05949999999999994,165.8,517.1999999999999,217.59999999999997,28.800900000000002,61.2832,
67,67,147261.0,H12460-3,97.16,76.0,76.0,76.0,0.0,1474.9,0.0,64.3,1.02,2.4962,0.0,1.1503,2.01302,23.36915,1.51355,1.28232,56.61525999999999,2.20338,1.09777,16.71474,1.9732,130.5,0.0661,1.2096,0.2772,0.2996,1531.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02092,0.0,0.02092,0.0,0.0,0.0,0.0,0.0,2.037246666666667,0.1658633333333333,31.392233333333337,2.13679,0.0,0.0,31.392233333333337,2.13679,6.7009,0.53535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.3000000000004,142.2741483800002,56.90965935200009,29.95140456,0.022399999999999975,32.615625,23.2303125,8.863775735294118,0.7162647058823521,2.231383823529409,11.095159558823529,4.9771776264926455,0.0456343253333332,0.1232979486666665,0.564724776,1.09760742,4.096686450000001,7.411854345666669,9.197484490333334,8.093786351493334,52.62973790572752,8.745751921844393,14.222166225651248,75.59765605322316,0.4005736546951376,0.03421568198449,23.044646403676463,57.9441522891,61.28534968722374,0.2751,0.2817156862745097,0.2862622549019608,0.0948527709109859,,,4.0068,64.3,63.1424,,0.08189999999999992,296.3,670.0999999999999,370.49999999999994,39.66084,109.83279999999999,
68,68,147261.0,H12460-3,121.37,77.0,77.0,77.0,0.0,1386.0,0.0,75.0,1.02,3.4810000000000003,0.06245,0.26542,1.63934,21.29586,1.38954,1.28232,56.61525999999999,2.76453,1.8904600000000005,15.004285,2.752,109.4,0.0628,1.2852,0.2758,0.2996,1356.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217966666666666,0.00259,0.0,0.0,0.0,0.0,1.1233233333333337,0.0870833333333333,0.0,0.0,0.0,0.0,28.885246666666664,2.07067,11.54273,0.71293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.2000000000005,192.60511452000023,77.04204580800011,41.767822800000005,0.023799999999999988,28.888125,24.361875,7.811122426470589,0.6740562499999997,2.905440073529409,10.716562499999998,4.807342771874999,0.0267350953333333,0.1500330439999999,0.3098125753333334,1.890699174,0.0,7.411854345666669,9.762399139000005,8.590911242320002,54.21432201332171,6.239895009869793,11.15093862347554,71.60515564666706,0.3888184643895354,0.0260396638630761,22.2583003125,61.50311457570002,108.84369963180023,0.2772,0.2827450980392156,0.2855588235294117,0.1289097151251055,,,5.292,75.0,88.064,,0.1056999999999999,405.70000000000005,803.3,503.7,49.761540000000004,153.16400000000002,
69,69,147261.0,H12460-3,145.08,78.0,78.0,78.0,0.0,1304.1,0.0,85.5,1.02,4.3428,0.0,0.71551,2.17763,20.46975,2.06875,1.28232,56.61525999999999,3.31341,2.344,13.329386666666666,3.4302,103.2,0.0624,1.2852,0.2758,0.2996,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214033333333333,0.0,0.0214033333333333,0.00404,0.0,0.0,0.0,0.0,1.0594400000000002,0.0833133333333333,25.59933333333333,1.888353333333333,0.0,0.0,25.59933333333333,1.888353333333333,14.31451,0.87139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.1000000000006,238.9730124600003,95.58920498400012,52.10838864000001,0.023799999999999988,31.95,25.6265625,8.639029411764705,0.7454999999999996,3.6509400735294086,12.289969485294112,5.513157411408086,0.0252146719999999,0.1752477159999999,0.292193552,2.344716738,2.6418512,10.053705545666668,12.865863551666669,11.321959925466668,54.51283818996298,5.767552321761529,11.84439176721028,72.12478227893479,0.3870409442598104,0.0275325693605584,25.52626662095588,81.05494037550001,132.39180546354442,0.2758,0.2820588235294117,0.2849754901960784,0.1249555912776058,,,6.5771999999999995,85.5,109.7664,,0.1294999999999999,508.90000000000003,930.2999999999998,630.6999999999998,59.641380000000005,191.08320000000003,
70,70,147261.0,H12460-3,168.88,79.0,79.0,79.0,0.0,1227.8,0.0,96.1,1.02,5.1854,0.0,0.87175,3.50177,20.20053,2.10852,1.28232,56.615260000000006,3.84108,2.70629,12.227651666666668,4.1141,92.6,0.0605999999999999,6.3234,0.2891,0.3136,1181.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01732,0.0,0.01732,0.00709,0.0,0.0,0.0,0.0,1.4766766666666666,0.1209366666666666,23.506956666666667,1.6461066666666666,0.0,0.0,23.506956666666667,1.6461066666666666,16.52682,1.07114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.40000000000055,282.1704558400004,112.86818233600016,62.21857751999999,0.024499999999999966,25.160625,25.56,7.131310477941177,0.6043483455882345,4.255288419117643,11.38659889705882,5.107914399231617,0.0361785783333332,0.2114262943333331,0.4269072243333333,2.707093116,2.176744187333333,12.230449733,15.575876367666666,13.706771203546666,55.12499291853564,4.525557418853204,12.144052397993468,71.79460273538231,0.3810344045005123,0.0277910458671045,23.64996590919117,98.1280211163,160.39246881450924,0.2758,0.2889215686274509,0.2855392156862745,0.1301305124977907,,,12.9006,96.1,131.6512,,0.15399999999999986,601.5,1047.3999999999999,747.8,69.13944,228.15759999999997,
71,71,147262.0,H12460-4,0.67,81.0,81.0,81.0,0.0,2168.6,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1.28232,56.61526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2919,0.3003,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.008400000000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.2944117647058824,0.2944117647058824,,,,0.0,0.0,0.0,,0.008400000000000019,0.0,300.3,0.0,0.0,0.0,
72,72,147262.0,H12460-4,48.56,82.0,82.0,82.0,0.0,2115.4,0.0,31.7,1.02,0.5329,1.34709,0.47291,7.294349999999999,14.33075,0.50158,1.28232,56.61526,1.04886,0.04086,2.217071666666667,0.4244999999999999,62.4,0.0547,1.5119999999999998,0.2716,0.2996,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1987433333333335,0.0929466666666666,3.2354000000000003,0.2042666666666666,1.0306166666666667,4.758266666666667,3.2354000000000003,0.2042666666666666,0.25115,0.00717,0.0,0.0,3.09712,12.115776666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.19999999999982,30.1193183199999,12.04772732799996,6.394160520000001,0.02799999999999997,28.755,14.3775,7.656723529411765,0.7893529411764697,0.7893529411764697,8.446076470588235,3.788825443941176,0.0335648133333333,0.0335648133333333,0.3255786893333334,0.04113837,0.20188896,0.20188896,0.6021708326666667,0.5299103327466667,53.07358264275636,31.448466094809586,4.398425680793001,88.92047441835894,0.3941803209004045,0.0104128416626988,17.542500829411765,3.7936762458,8.783141244788133,0.2919,0.2899509803921568,0.2921813725490196,0.0430561593389838,,,1.5119999999999998,31.7,13.583999999999996,,0.03639999999999999,62.4,390.69999999999993,90.39999999999992,18.879479999999997,23.4476,
73,73,147262.0,H12460-4,71.6,83.0,83.0,83.0,0.0,2018.1,0.0,55.79999999999999,1.02,1.4517,0.0,0.7761999999999999,4.98778,21.57539,0.67558,1.28232,56.61526,1.57169,0.3868099999999999,12.472305,1.1669,132.0,0.0745,1.323,0.2751,0.2996,1781.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0157,0.0,0.0,0.90179,0.0,0.0,2.148163333333333,0.1709,22.796446666666668,1.63054,1.7906666666666666,8.77993,22.796446666666668,1.63054,2.3615,0.14016,0.0,0.0,22.51027,95.92375666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.09265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,85.2059663,34.08238652,17.41865796,0.024499999999999966,37.940625,22.231875,10.232809742647058,0.911318933823528,1.7006718749999976,11.933481617647056,5.353240518860293,0.0526300016666665,0.0861948149999999,0.590959733,0.3868137,3.00913096,3.21101992,4.274988168,3.76198958784,51.10750665825147,15.706765474650492,11.037928889259014,77.85220102216097,0.4056615643537958,0.0268923354914382,24.78584131985293,26.9324254584,33.48769952174706,0.2716,0.2799999999999999,0.2881209150326797,0.0730165677705595,,,2.835,55.79999999999999,37.3408,,0.060899999999999954,194.4,547.1999999999999,246.89999999999992,28.29042,63.8748,
